set_name,instance_name,nodes,arcs,k_zero,density,scenarios,budget,policies,solver,m_sym,g_sym,subsolver,objective,unbounded,optimal,partition,cuts_rounds,cuts_added,gap,avg_cbtime,avg_sptime,time,empirical_optimal_ratio,empirical_suboptimal_ratio,best_optimal,best_objective
layer,layer-102_5-5_0,102,1640,5,0.16,5,5,1,ENUMERATION,0,-1,NONE,830.002308,NOT_UNBOUNDED,OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,5124.0,1.0,1.0,830.0,830.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,5,2,ENUMERATION,0,-1,NONE,877.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-1,0,0,-1.0,0.0,0.0,82962.0,1.0,1.0,877.02,877.02
layer,layer-102_5-5_0,102,1640,5,0.16,5,5,3,ENUMERATION,0,-1,NONE,912.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-0-2,0,0,-1.0,0.0,0.0,94175.0,1.0,1.0,912.0,912.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,5,4,ENUMERATION,0,-1,NONE,989.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-3-3,0,0,-1.0,0.0,0.0,46083.0,1.0,1.0,989.0,989.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,5,5,ENUMERATION,0,-1,NONE,1076.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-3-4,0,0,-1.0,0.0,0.0,4606.0,1.0,1.0,1076.0,1076.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,5,1,GREEDY,0,-1,NONE,709.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,439.0,0.85,0.85,830.0,830.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,5,2,GREEDY,0,-1,NONE,730.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-1-0-1,0,0,-1.0,0.0,0.0,1011.0,0.83,0.83,877.02,877.02
layer,layer-102_5-5_0,102,1640,5,0.16,5,5,3,GREEDY,0,-1,NONE,789.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-1-0-1,0,0,-1.0,0.0,0.0,1568.0,0.87,0.87,912.0,912.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,5,4,GREEDY,0,-1,NONE,869.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-1-3-3,0,0,-1.0,0.0,0.0,1995.0,0.88,0.88,989.0,989.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,5,5,GREEDY,0,-1,NONE,977.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-1-3-4,0,0,-1.0,0.0,0.0,2442.0,0.91,0.91,1076.0,1076.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,1,2,GREEDY,0,-1,NONE,724.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-1-0-0,0,0,-1.0,0.0,0.0,2278.0,0.99,0.99,730.0,730.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,2,2,GREEDY,0,-1,NONE,730.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-1-0-1,0,0,-1.0,0.0,0.0,2291.0,0.88,0.88,829.0,829.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,3,2,GREEDY,0,-1,NONE,730.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-1-0-1,0,0,-1.0,0.0,0.0,2334.0,0.87,0.87,842.0,842.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,4,2,GREEDY,0,-1,NONE,730.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-1-0-1,0,0,-1.0,0.0,0.0,2509.0,0.84,0.84,869.0,869.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,5,2,GREEDY,0,-1,NONE,730.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-1-0-1,0,0,-1.0,0.0,0.0,3056.0,0.83,0.83,877.02,877.02
layer,layer-102_5-5_0,102,1640,5,0.16,5,6,2,GREEDY,0,-1,NONE,730.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-1-0-1,0,0,-1.0,0.0,0.0,3764.0,0.8,0.8,907.0,907.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,7,2,GREEDY,0,-1,NONE,730.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-1-0-1,0,0,-1.0,0.0,0.0,6029.0,0.75,0.75,970.0,970.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,8,2,GREEDY,0,-1,NONE,673.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-1-0-0,0,0,-1.0,0.0,0.0,5932.0,0.69,0.69,980.0,980.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,9,2,GREEDY,0,-1,NONE,789.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-1-0-1,0,0,-1.0,0.0,0.0,7750.0,0.8,0.8,989.0,989.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,1,3,GREEDY,0,-1,NONE,730.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-1-0-2,0,0,-1.0,0.0,0.0,3072.0,0.93,0.93,789.0,789.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,2,3,GREEDY,0,-1,NONE,789.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-1-0-1,0,0,-1.0,0.0,0.0,3116.0,0.94,0.94,842.0,842.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,3,3,GREEDY,0,-1,NONE,789.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-1-0-1,0,0,-1.0,0.0,0.0,3180.0,0.91,0.91,869.0,869.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,4,3,GREEDY,0,-1,NONE,789.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-1-0-1,0,0,-1.0,0.0,0.0,3434.0,0.9,0.9,877.0,877.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,5,3,GREEDY,0,-1,NONE,789.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-1-0-1,0,0,-1.0,0.0,0.0,4258.0,0.87,0.87,912.0,912.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,6,3,GREEDY,0,-1,NONE,789.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-1-0-1,0,0,-1.0,0.0,0.0,5150.0,0.81,0.81,976.0,976.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,7,3,GREEDY,0,-1,NONE,789.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-1-0-1,0,0,-1.0,0.0,0.0,7654.0,0.8,0.8,987.0,987.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,8,3,GREEDY,0,-1,NONE,673.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-1-2-2,0,0,-1.0,0.0,0.0,8831.0,0.68,0.68,991.0,991.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,9,3,GREEDY,0,-1,NONE,815.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-1-2-1,0,0,-1.0,0.0,0.0,11386.0,0.82,0.82,1000.0,1000.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,1,2,ENUMERATION,0,-1,NONE,730.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-1,0,0,-1.0,0.0,0.0,10261.0,1.0,1.0,730.0,730.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,2,2,ENUMERATION,0,-1,NONE,829.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-1,0,0,-1.0,0.0,0.0,11127.0,1.0,1.0,829.0,829.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,3,2,ENUMERATION,0,-1,NONE,842.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-1,0,0,-1.0,0.0,0.0,12678.0,1.0,1.0,842.0,842.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,4,2,ENUMERATION,0,-1,NONE,869.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-0-0,0,0,-1.0,0.0,0.0,17226.0,1.0,1.0,869.0,869.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,5,2,ENUMERATION,0,-1,NONE,877.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-1,0,0,-1.0,0.0,0.0,44280.0,1.0,1.0,877.02,877.02
layer,layer-102_5-5_0,102,1640,5,0.16,5,6,2,ENUMERATION,0,-1,NONE,907.000001,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-1,0,0,-1.0,0.0,0.0,92266.0,1.0,1.0,907.0,907.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,7,2,ENUMERATION,0,-1,NONE,970.000001,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-1,0,0,-1.0,0.0,0.0,124289.0,1.0,1.0,970.0,970.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,8,2,ENUMERATION,0,-1,NONE,980.000001,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-1,0,0,-1.0,0.0,0.0,435291.0,1.0,1.0,980.0,980.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,9,2,ENUMERATION,0,-1,NONE,989.000001,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-1,0,0,-1.0,0.0,0.0,1113871.0,1.0,1.0,989.0,989.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,1,3,ENUMERATION,0,-1,NONE,789.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-0-2,0,0,-1.0,0.0,0.0,17439.0,1.0,1.0,789.0,789.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,2,3,ENUMERATION,0,-1,NONE,842.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-2-2,0,0,-1.0,0.0,0.0,19229.0,1.0,1.0,842.0,842.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,3,3,ENUMERATION,0,-1,NONE,869.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-0-2,0,0,-1.0,0.0,0.0,22451.0,1.0,1.0,869.0,869.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,4,3,ENUMERATION,0,-1,NONE,877.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-0-2,0,0,-1.0,0.0,0.0,30669.0,1.0,1.0,877.0,877.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,5,3,ENUMERATION,0,-1,NONE,912.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-0-2,0,0,-1.0,0.0,0.0,61834.0,1.0,1.0,912.0,912.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,6,3,ENUMERATION,0,-1,NONE,976.000001,NOT_UNBOUNDED,OPTIMAL,0-1-2-1-2,0,0,-1.0,0.0,0.0,95615.0,1.0,1.0,976.0,976.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,7,3,ENUMERATION,0,-1,NONE,987.000001,NOT_UNBOUNDED,OPTIMAL,0-1-2-1-2,0,0,-1.0,0.0,0.0,202166.0,1.0,1.0,987.0,987.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,8,3,ENUMERATION,0,-1,NONE,991.000001,NOT_UNBOUNDED,OPTIMAL,0-1-2-1-2,0,0,-1.0,0.0,0.0,466819.0,1.0,1.0,991.0,991.0
layer,layer-102_5-5_0,102,1640,5,0.16,5,9,3,ENUMERATION,0,-1,NONE,1000.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-1-2,0,0,-1.0,0.0,0.0,653234.0,1.0,1.0,1000.0,1000.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,1,MIP,0,-1,NONE,840.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,0.06,0.0,0.0,3600000.0,1.0,1.0,840.0,840.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,2,MIP,0,-1,NONE,865.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-1-1-0-0,0,0,0.18,0.0,0.0,3600000.0,1.0,1.0,865.0,865.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,3,MIP,0,-1,NONE,940.0,NOT_UNBOUNDED,OPTIMAL,0-2-0-2-1,0,0,0.0,0.0,0.0,2598478.0,1.0,1.0,940.0,940.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,4,MIP,0,-1,NONE,974.009807,NOT_UNBOUNDED,OPTIMAL,0-2-2-3-1,0,0,0.0,0.0,0.0,3241949.0,1.0,1.0,974.01,974.01
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,5,MIP,0,-1,NONE,1079.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-3-2-4,0,0,0.0,0.0,0.0,3600000.0,1.0,1.0,1079.0,1079.04
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,1,ENUMERATION,0,-1,NONE,840.000001,NOT_UNBOUNDED,OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,5632.0,1.0,1.0,840.0,840.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,2,ENUMERATION,0,-1,NONE,865.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-0,0,0,-1.0,0.0,0.0,85185.0,1.0,1.0,865.0,865.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,3,ENUMERATION,0,-1,NONE,940.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-2,0,0,-1.0,0.0,0.0,95617.0,1.0,1.0,940.0,940.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,4,ENUMERATION,0,-1,NONE,974.000001,NOT_UNBOUNDED,OPTIMAL,0-1-1-2-3,0,0,-1.0,0.0,0.0,45876.0,1.0,1.0,974.01,974.01
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,5,ENUMERATION,0,-1,NONE,1079.0000009999999,NOT_UNBOUNDED,OPTIMAL,0-1-2-3-4,0,0,-1.0,0.0,0.0,5759.0,1.0,1.0,1079.0,1079.04
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,1,GREEDY,0,-1,NONE,704.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,448.0,0.84,0.84,840.0,840.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,2,GREEDY,0,-1,NONE,723.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-1,0,0,-1.0,0.0,0.0,986.0,0.84,0.84,865.0,865.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,3,GREEDY,0,-1,NONE,747.0,NOT_UNBOUNDED,NOT_OPTIMAL,2-0-0-0-1,0,0,-1.0,0.0,0.0,1545.0,0.79,0.79,940.0,940.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,4,GREEDY,0,-1,NONE,854.0,NOT_UNBOUNDED,NOT_OPTIMAL,2-3-0-0-1,0,0,-1.0,0.0,0.0,2139.0,0.88,0.88,974.01,974.01
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,5,GREEDY,0,-1,NONE,958.0,NOT_UNBOUNDED,NOT_OPTIMAL,2-3-4-0-1,0,0,-1.0,0.0,0.0,2689.0,0.89,0.89,1079.0,1079.04
layer,layer-102_5-5_1,102,1640,5,0.16,5,1,2,GREEDY,0,-1,NONE,719.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-1,0,0,-1.0,0.0,0.0,2266.0,1.0,1.0,719.0,719.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,2,2,GREEDY,0,-1,NONE,719.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-1,0,0,-1.0,0.0,0.0,2280.0,0.89,0.89,809.0,809.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,3,2,GREEDY,0,-1,NONE,723.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-1,0,0,-1.0,0.0,0.0,2336.0,0.86,0.86,844.0,844.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,4,2,GREEDY,0,-1,NONE,723.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-1-0-1,0,0,-1.0,0.0,0.0,2556.0,0.84,0.84,857.0,857.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,2,GREEDY,0,-1,NONE,723.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-1,0,0,-1.0,0.0,0.0,3247.0,0.84,0.84,865.0,865.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,6,2,GREEDY,0,-1,NONE,719.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-0-0-1,0,0,-1.0,0.0,0.0,3834.0,0.76,0.76,940.0,940.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,7,2,GREEDY,0,-1,NONE,747.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-0-0-1,0,0,-1.0,0.0,0.0,4165.0,0.77,0.77,970.0,970.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,8,2,GREEDY,0,-1,NONE,747.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-1-0-1,0,0,-1.0,0.0,0.0,4817.0,0.77,0.77,975.0,975.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,9,2,GREEDY,0,-1,NONE,849.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-1-0-0-1,0,0,-1.0,0.0,0.0,8312.0,0.87,0.87,981.0,981.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,1,3,GREEDY,0,-1,NONE,747.0,NOT_UNBOUNDED,NOT_OPTIMAL,2-0-2-0-1,0,0,-1.0,0.0,0.0,3072.0,0.95,0.95,788.0,788.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,2,3,GREEDY,0,-1,NONE,723.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-2-0-1,0,0,-1.0,0.0,0.0,3123.0,0.86,0.86,844.0,844.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,3,3,GREEDY,0,-1,NONE,747.0,NOT_UNBOUNDED,NOT_OPTIMAL,2-0-0-0-1,0,0,-1.0,0.0,0.0,3196.0,0.87,0.87,857.0,857.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,4,3,GREEDY,0,-1,NONE,747.0,NOT_UNBOUNDED,NOT_OPTIMAL,2-0-1-0-1,0,0,-1.0,0.0,0.0,3487.0,0.86,0.86,870.0,870.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,3,GREEDY,0,-1,NONE,747.0,NOT_UNBOUNDED,NOT_OPTIMAL,2-0-0-0-1,0,0,-1.0,0.0,0.0,4502.0,0.79,0.79,940.0,940.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,6,3,GREEDY,0,-1,NONE,853.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-2-0-1,0,0,-1.0,0.0,0.0,5917.0,0.87,0.87,976.0,976.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,7,3,GREEDY,0,-1,NONE,854.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-0-0-1,0,0,-1.0,0.0,0.0,6158.0,0.87,0.87,984.0,984.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,8,3,GREEDY,0,-1,NONE,854.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-1-0-1,0,0,-1.0,0.0,0.0,7701.0,0.86,0.86,989.0,989.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,9,3,GREEDY,0,-1,NONE,854.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-0-0-1,0,0,-1.0,0.0,0.0,11774.0,0.86,0.86,996.0,996.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,1,2,ENUMERATION,0,-1,NONE,719.0,NOT_UNBOUNDED,OPTIMAL,0-0-0-0-1,0,0,-1.0,0.0,0.0,10232.0,1.0,1.0,719.0,719.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,2,2,ENUMERATION,0,-1,NONE,809.0,NOT_UNBOUNDED,OPTIMAL,0-0-0-1-1,0,0,-1.0,0.0,0.0,11037.0,1.0,1.0,809.0,809.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,3,2,ENUMERATION,0,-1,NONE,844.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-1-0,0,0,-1.0,0.0,0.0,12734.0,1.0,1.0,844.0,844.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,4,2,ENUMERATION,0,-1,NONE,857.000001,NOT_UNBOUNDED,OPTIMAL,0-0-0-1-1,0,0,-1.0,0.0,0.0,18284.0,1.0,1.0,857.0,857.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,2,ENUMERATION,0,-1,NONE,865.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-0,0,0,-1.0,0.0,0.0,41548.0,1.0,1.0,865.0,865.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,6,2,ENUMERATION,0,-1,NONE,940.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-1-0,0,0,-1.0,0.0,0.0,121938.0,1.0,1.0,940.0,940.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,7,2,ENUMERATION,0,-1,NONE,970.000001,NOT_UNBOUNDED,OPTIMAL,0-1-1-1-0,0,0,-1.0,0.0,0.0,537594.0,1.0,1.0,970.0,970.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,8,2,ENUMERATION,0,-1,NONE,975.0,NOT_UNBOUNDED,OPTIMAL,0-0-0-1-1,0,0,-1.0,0.0,0.0,472796.0,1.0,1.0,975.0,975.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,9,2,ENUMERATION,0,-1,NONE,981.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-0,0,0,-1.0,0.0,0.0,669239.0,1.0,1.0,981.0,981.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,1,3,ENUMERATION,0,-1,NONE,788.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-2,0,0,-1.0,0.0,0.0,17342.0,1.0,1.0,788.0,788.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,2,3,ENUMERATION,0,-1,NONE,844.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-2,0,0,-1.0,0.0,0.0,19063.0,1.0,1.0,844.0,844.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,3,3,ENUMERATION,0,-1,NONE,857.000001,NOT_UNBOUNDED,OPTIMAL,0-1-1-0-2,0,0,-1.0,0.0,0.0,22233.0,1.0,1.0,857.0,857.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,4,3,ENUMERATION,0,-1,NONE,870.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-2-2,0,0,-1.0,0.0,0.0,31566.0,1.0,1.0,870.0,870.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,5,3,ENUMERATION,0,-1,NONE,940.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-2,0,0,-1.0,0.0,0.0,64563.0,1.0,1.0,940.0,940.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,6,3,ENUMERATION,0,-1,NONE,976.000017,NOT_UNBOUNDED,OPTIMAL,0-1-2-2-0,0,0,-1.0,0.0,0.0,109952.0,1.0,1.0,976.0,976.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,7,3,ENUMERATION,0,-1,NONE,984.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-1-2,0,0,-1.0,0.0,0.0,326213.0,1.0,1.0,984.0,984.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,8,3,ENUMERATION,0,-1,NONE,989.000001,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-2,0,0,-1.0,0.0,0.0,636571.0,1.0,1.0,989.0,989.0
layer,layer-102_5-5_1,102,1640,5,0.16,5,9,3,ENUMERATION,0,-1,NONE,996.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-2,0,0,-1.0,0.0,0.0,1087833.0,1.0,1.0,996.0,996.0
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,1,MIP,0,-1,NONE,828.0,NOT_UNBOUNDED,OPTIMAL,0-0-0-0-0,0,0,0.0,0.0,0.0,474068.0,1.0,1.0,828.0,828.0
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,2,MIP,0,-1,NONE,878.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-1-1-0,0,0,0.04,0.0,0.0,3600000.0,1.0,1.0,881.01,881.01
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,3,MIP,0,-1,NONE,971.0,NOT_UNBOUNDED,OPTIMAL,0-2-0-2-1,0,0,0.0,0.0,0.0,1900012.0,1.0,1.0,971.0,971.0
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,4,MIP,0,-1,NONE,972.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-2-3,0,0,0.0,0.0,0.0,3096767.0,1.0,1.0,972.0,972.0
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,5,MIP,0,-1,NONE,1079.0,NOT_UNBOUNDED,OPTIMAL,0-2-4-1-3,0,0,0.0,0.0,0.0,1255264.0,1.0,1.0,1079.0,1079.01
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,1,ENUMERATION,0,-1,NONE,828.000001,NOT_UNBOUNDED,OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,3355.0,1.0,1.0,828.0,828.0
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,2,ENUMERATION,0,-1,NONE,878.000001,NOT_UNBOUNDED,OPTIMAL,0-1-0-0-1,0,0,-1.0,0.0,0.0,85427.0,1.0,1.0,881.01,881.01
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,3,ENUMERATION,0,-1,NONE,971.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-2,0,0,-1.0,0.0,0.0,97242.0,1.0,1.0,971.0,971.0
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,4,ENUMERATION,0,-1,NONE,972.000001,NOT_UNBOUNDED,OPTIMAL,0-1-0-2-3,0,0,-1.0,0.0,0.0,45148.0,1.0,1.0,972.0,972.0
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,5,ENUMERATION,0,-1,NONE,1079.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-3-4,0,0,-1.0,0.0,0.0,5485.0,1.0,1.0,1079.0,1079.01
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,1,GREEDY,0,-1,NONE,725.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-0,0,0,-1.0,0.0,0.0,471.0,0.88,0.88,828.0,828.0
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,2,GREEDY,0,-1,NONE,740.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-1-0,0,0,-1.0,0.0,0.0,869.0,0.84,0.84,881.01,881.01
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,3,GREEDY,0,-1,NONE,749.0,NOT_UNBOUNDED,NOT_OPTIMAL,2-0-0-1-0,0,0,-1.0,0.0,0.0,1400.0,0.77,0.77,971.0,971.0
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,4,GREEDY,0,-1,NONE,751.0,NOT_UNBOUNDED,NOT_OPTIMAL,2-3-0-1-0,0,0,-1.0,0.0,0.0,1952.0,0.77,0.77,972.0,972.0
layer,layer-102_5-5_2,102,1640,5,0.16,5,5,5,GREEDY,0,-1,NONE,970.0,NOT_UNBOUNDED,NOT_OPTIMAL,2-3-4-1-0,0,0,-1.0,0.0,0.0,2404.0,0.9,0.9,1079.0,1079.01
layer,layer-102_5-5_2,102,1640,5,0.16,5,1,2,GREEDY,0,-1,NONE,758.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-1-0-0-0,0,0,-1.0,0.0,0.0,2218.0,1.0,1.0,758.0,758.0
